Case_Num	Prod_Period	Prod_Type	Shift	Line	Prop_Def	Strength	Rating	Line_Speed	Tank_Acid	Moisture	Temp	Storage_Pct	Anneal_Temp	Bake_1_Temp	Bake_2_Temp	Roll_Tension	Rewind_Speed	Coating_Speed
2311	14	5	1	2	.043	468.85	3.72	448.9	3.77	49.8	78.17	77.7	179	136.9	201.3	8.6	125	101.2
2312	14	6	1	2	.033	226.88	1.88	297.7	2.78	46.2	72.92	81	179	137	201.4	2.7	125	101.2
2313	14	6	2	2	.041	327.17	2.72	297.7	3.17	48.3	76.55	80.2	183	136.9	201.4	1.8	125	101.22
2314	14	6	2	3	.032	445	3.58	456.3	3.68	49.1	80.8	69.2	173	136.8	201.1	11.3	67.1	101.24
2315	14	6	2	3	.075	439.98	3.61	447.7	3.76	49.3	74.54	71.7	168	136.9	201.2	10.9	125	101.209999
2316	14	6	2	3	.048	443.75	3.65	446.5	3.84	49.8	80.19	75	176	136.9	201.2	9.9	125	101.2
2317	14	6	2	2	.041	339.72	2.83	375.1	3.49	47.7	71.3	77.2	177	136.9	201.3	6.8	125	101.2
2318	14	6	2	3	.048	368.55	3.23	401	3.47	49.8	68.27	80	181	136.9	201.4	3.6	67.1	101.2
2319	14	6	2	3	.044	378.56	3.41	419.4	3.64	48.5	73.32	87.2	205	136.7	201.4	1.8	125	101.2
2320	14	6	2	3	.046	320.9	2.52	348.1	3.39	47.5	74.94	78.2	175	137	201.4	3.6	125	101.2
2321	14	6	2	2	.044	369.81	3.09	442.8	3.63	47.2	75.75	80.2	182	137	201.4	25	125	101.2
2322	14	6	2	2	.051	417.43	3.51	439.1	3.51	48.3	73.12	76.2	175	136.9	201.3	4.1	167.8	101.2
2323	14	6	1	2	.032	340.98	3.03	392.4	3.5	48.3	77.36	75	171	137	201.3	5.4	125	101.22
2324	14	6	2	3	.042	399.89	3.38	453.9	3.69	48.2	79.38	85.7	196	136.8	201.4	2.7	125	101.2
2325	14	6	2	3	.037	399.89	3.46	435.4	3.44	49.3	77.56	86.5	198	136.8	201.4	25	125	101.2
2326	14	6	2	3	.033	398.64	3.48	444	3.39	48.4	72.92	78.2	187	136.7	201.2	10.9	67.1	101.2
2327	14	6	1	3	.034	317.13	2.21	257.1	3.24	45.4	64.84	67.7	172	136.7	201	17.6	67.1	101.22
2328	14	6	2	3	.026	352.24	2.65	302.6	3.35	44.9	68.68	70.5	172	136.8	201.2	9.9	100.7	101.23
2329	14	6	1	2	.022	313.4	2.82	345.6	3	45.9	72.72	58.7	154	136.7	200.8	24.4	234.8	101.2
2330	14	6	1	2	.027	274.53	2.7	338.3	3.33	46.9	70.7	63.5	158	136.9	201.1	10.4	503.3	101.2
2331	14	6	2	3	.004	501.44	4	492	4	49.8	80.8	96.2	250	136.3	201.5	25	125	101.2
2332	14	6	2	1	.002	501.44	4	492	4	49.8	80.8	100	250	136.3	201.5	25	125	101.2
2333	14	6	1	1	.007	465.08	3.71	467.4	3.71	49.8	77.97	92.5	250	136.3	201.5	25	125	101.2
2334	14	6	2	1	.006	438.76	3.5	369	3.33	46.7	60.6	96.2	250	136.3	201.5	25	125	101.2
2335	14	6	3	3	.082	445	3.55	467.4	3.27	49.1	75.75	88	208	136.7	201.4	1.4	125	101.2
2336	14	6	2	3	.038	392.36	3.34	446.5	3.76	49.8	80.8	81.5	198	136.8	201.3	3.6	125	101.22
2337	14	6	3	3	.043	453.79	3.71	458.8	3.43	48.5	74.74	90.5	214	136.7	201.4	25	125	101.2
2338	14	6	2	2	.019	250.72	2.21	329.6	3	49.8	77.36	83.7	185	136.9	201.4	2.7	125	101.2
2339	14	6	2	3	.012	313.4	3.08	409.6	3.42	47.7	70.7	74.7	179	136.8	201.2	6.3	125	101.269992
2340	14	6	2	3	.013	337.21	3.54	415.7	3.54	49.8	80.8	70	200	136.5	201.1	5.9	201.3	101.32999
2341	14	6	3	2	.01	300.85	2.7	405.9	3.6	40.9	80.8	77.7	200	136.6	201.2	8.6	125	101.259999
2342	14	6	3	3	.041	394.87	3.34	344.4	3.9	46.8	75.75	74.7	174	136.8	201.2	12.2	125	101.2
2343	14	6	2	2	.026	335.96	3.12	403.4	3.71	48.9	78.37	76.7	177	136.9	201.3	7.7	125	101.2
2344	14	6	3	2	.02	407.42	3.5	448.9	3.7	49.8	80.8	84.5	183	137	201.4	25	125	101.2
2345	14	6	2	2	.028	384.83	3.11	419.4	3.67	46.2	68.27	85.7	207	136.7	201.4	4.1	125	101.2
2346	14	6	2	2	.036	429.98	3.6	426.8	3.34	46.2	63.22	74.2	174	136.9	201.3	6.8	125	101.23
2347	14	6	2	3	.014	287.05	2.71	220.1	3.14	49.8	80.8	38.7	150	136.5	200.7	16.7	872.4	101.359988
2348	14	6	2	3	.025	366.04	3.2	408.3	3.58	48.3	66.45	38.5	154	136.6	200.7	13.6	436.2	101.499988
2350	14	6	3	2	.026	462.57	3.77	440.3	3.83	49.8	80.8	78.7	186	136.9	201.3	3.2	125	101.24
2351	14	6	1	3	.03	354.75	2.79	394.8	3.61	49.8	80.8	77.2	184	136.7	201.2	11.3	125	101.2
2352	14	6	1	3	.013	423.7	3.62	378.8	3.92	49.8	80.8	70.7	175	136.8	201.1	11.3	268.4	101.2
2353	14	6	1	3	.02	382.32	3.2	344.4	3.65	47	80.8	61.5	156	136.9	201.1	11.3	201.3	101.259999
2354	14	6	1	3	.015	359.77	3.4	447.7	3.53	48.8	77.97	72.7	179	136.7	201.1	10.9	201.3	101.2
2355	14	6	1	2	.022	398.64	3.68	439.1	3.95	49.8	70.7	75.5	178	136.9	201.3	5.4	125	101.24
2356	14	6	1	2	.015	384.83	3.4	404.6	3.87	49.8	80.8	74	168	136.9	201.2	10.9	125	101.2
2357	14	6	2	2	.024	438.76	3.5	440.3	3.79	48.5	80.8	78.5	177	136.9	201.3	6.3	125	101.2
2358	14	6	1	1	.006	460.06	3.67	492	4	49.8	80.8	99	250	136.3	201.5	25	125	101.2
2360	14	6	2	3	.038	335.96	2.81	355.5	3.19	45.7	64.03	78	177	136.9	201.3	3.6	125	101.24
2361	14	6	1	3	.035	330.94	2.82	391.1	2.9	44	70.7	78	177	136.9	201.3	3.6	125	101.24
2362	14	6	1	3	.043	460.06	3.95	448.9	3.69	49.8	78.37	80.2	182	137	201.4	2.7	125	101.2
2365	15	1	2	2	.038	210.6	1.79	246	2.35	40.8	55.55	55.5	164	136.5	200.7	26.2	469.7	101.22
2366	15	1	2	2	.016	211.85	1.88	222.6	2.8	38.4	60.6	63	175	136.6	201	13.1	704.6	101.2
2367	15	1	1	2	.013	433.74	3.62	463.7	3.77	49.8	80.8	72.2	178	136.7	201.1	17.6	125	101.2
2368	15	1	1	2	.025	371.06	3.46	413.3	3.63	49.8	20.2	69	171	136.7	201	16.3	234.8	101.2
2369	15	1	1	2	.043	349.73	3.29	414.5	3.61	49.8	76.76	71.7	171	136.8	201.1	12.7	125	101.22
2370	15	1	2	2	.036	383.58	3.5	404.6	3.66	49.1	76.35	64.5	165	136.8	201	14.5	234.8	101.22
2371	15	1	1	3	.045	348.47	3.16	391.1	3.24	47.3	67.26	62.2	162	136.7	201	15.8	335.5	101.22
2372	15	1	1	2	.019	343.49	3.05	389.9	3.67	49.8	75.75	65.5	172	136.8	201.1	6.8	125	101.349994
2373	15	1	1	2	.038	260.73	2.26	417	3.5	47.5	68.68	77.2	179	136.8	201.2	10.9	125	101.2
2375	15	1	2	3	.031	468.85	3.74	479.7	3.72	49.1	77.16	75	168	137	201.3	4.5	125	101.22
2376	15	1	2	3	.042	376.08	2.6	408.3	3.37	49.8	80.8	75	168	137	201.3	4.5	125	101.22
2377	15	1	2	3	.036	466.34	3.81	482.2	3.71	49.1	79.38	77.2	183	136.8	201.3	7.7	125	101.2
2378	15	1	1	3	.045	353.49	2.64	396.1	3.51	44.2	70.7	77.2	183	136.8	201.3	7.7	125	101.2
2379	15	1	2	2	.033	368.55	3.18	417	3.6	47.5	77.97	81.3	182	137	201.4	25	125	101.2
2380	15	1	2	3	.05	439.98	3.69	436.6	3.64	48.8	78.78	83	191	136.8	201.4	4.1	125	101.2
2381	15	1	2	3	.035	383.58	3.44	404.6	3.36	45.9	80.8	73.7	172	136.8	201.2	12.2	125	101.2
2382	15	1	1	3	.042	409.9	3.15	401	2.63	45.7	80.8	82	199	136.7	201.3	5.9	125	101.2
2383	15	1	1	3	.041	480.11	3.9	485.8	3.9	49.8	78.58	91.5	218	136.6	201.4	2.3	125	101.2
2384	15	1	1	3	.044	302.11	2.93	317.3	3.34	47.5	72.11	89.7	212	136.7	201.4	25	125	101.2
2385	15	1	2	1	.045	427.47	3.64	447.7	3.88	49.8	79.59	86.7	207	136.7	201.4	25	125	101.2
2386	15	1	2	1	.01	426.21	3.5	477.2	4	49.8	80.8	100	250	136.3	201.5	25	125	101.2
2387	15	1	2	1	.004	470.1	3.75	492	3.75	46.7	80.8	100	250	136.3	201.5	25	125	101.2
2388	15	1	1	1	.004	470.1	3.75	492	4	45.7	 	100	250	136.3	201.5	25	125	101.2
2389	15	1	2	3	.03	460.06	3.77	446.5	3.83	49.1	80.8	98.5	244	136.4	201.4	25	125	101.2
2390	15	1	2	3	.021	488.89	3.67	448.9	3.9	49.8	74.94	96	236	136.5	201.4	25	125	101.2
2391	15	3	1	2	.096	364.79	3.22	420.7	3.59	49.3	73.53	69.2	197	136.6	201.1	4.1	234.8	101.349994
2401	15	3	2	1	.193	309.64	2.44	313.6	2.86	38.7	49.89	70.7	194	136.6	201.1	6.3	167.8	101.319995
2412	15	3	1	1	.355	356	2.73	394.8	2.78	44.2	65.45	84.5	212	136.6	201.4	2.3	67.1	101.22
2435	15	3	1	3	.239	426.21	3.78	437.9	3.52	48.5	78.37	63.5	167	136.7	201	13.6	302	101.259999
2452	15	3	2	3	.04	315.88	3	469.8	3.23	48.9	76.15	69.7	174	136.8	201.2	8.1	234.8	101.24
2453	15	3	2	3	.216	366.04	3.13	421.9	3.23	48.5	75.14	73.5	172	136.9	201.2	8.6	67.1	101.2
2454	15	3	3	2	.224	229.39	1.9	298.9	2.92	43.8	58.38	65	163	136.8	201.1	12.7	302	101.22
2455	15	3	3	2	.11	280.81	2.43	365.3	3.19	47	75.75	59.7	163	136.7	200.9	15.8	469.7	101.23
2456	15	3	2	3	.189	327.17	2.87	417	3.33	47.7	75.35	79.2	186	136.8	201.3	6.8	33.6	101.2
2457	15	3	1	3	.115	382.32	3.42	450.2	3.54	47.7	77.36	73.7	177	136.8	201.2	10.4	100.7	101.209999
2458	15	3	2	3	.252	431.23	3.59	430.5	3.38	48.9	77.16	71.2	169	136.8	201.1	11.8	167.8	101.2
2459	15	3	2	3	.073	407.42	3.53	432.9	3.67	49.4	79.18	73	175	136.8	201.2	11.3	134.2	101.2
2460	15	3	1	2	.042	480.11	3.95	473.5	3.95	48.9	79.79	86.5	209	136.7	201.4	25	125	101.2
2461	15	3	1	2	.054	460.06	3.78	476	3.81	49.8	80.8	87.7	209	136.7	201.4	25	125	101.2
2462	15	3	1	2	.029	313.4	2.43	298.9	3.31	40.9	65.04	67	175	136.7	201.1	10.4	302	101.249999
2463	15	3	2	2	.039	376.08	3.08	323.5	3.27	48	74.13	70.5	173	136.8	201.1	11.3	67.1	101.24
2464	15	3	2	2	.059	471.32	3.68	450.2	3.57	49.3	79.18	84.7	194	136.8	201.4	2.3	125	101.2
2465	15	3	2	2	.057	437.51	3.58	423.1	3.51	49.5	79.79	85.5	205	136.7	201.4	2.3	67.1	101.2
2466	15	3	3	3	.039	224.37	1.97	185.7	3	42.4	64.44	78.2	176	137	201.4	4.1	125	101.2
2467	15	3	3	3	.053	236.92	2.04	222.6	3	46.5	71.91	81.7	186	136.9	201.3	5	125	101.2
2468	15	2	2	1	.005	501.44	3.8	492	4	49.8	77	100	250	136.3	201.5	25	125	101.2
2469	15	2	2	3	.037	387.34	3.49	441.6	3.58	49.3	78.17	73.5	187	136.7	201.1	9.9	335.5	101.2
2470	15	2	2	3	.036	397.38	3.33	444	3.68	48.5	78.37	67.2	170	136.7	201	15.8	369	101.2
2471	15	2	3	2	.045	421.19	3.42	423.1	3.5	48	71.71	78	181	136.9	201.3	5.4	125	101.22
2472	15	2	3	2	.045	413.66	3.32	426.8	3.62	48.8	73.53	79.2	187	136.9	201.3	5.4	125	101.2
2473	15	2	2	1	.021	319.64	2.85	436.6	3.58	46.9	73.32	88.5	200	136.8	201.5	25	125	101.2
2474	15	2	1	3	.029	475.09	3.72	453.9	3.93	49.8	80.8	82.2	162	137.2	201.4	25	125	101.2
2475	15	2	1	2	.02	432.49	3.8	467.4	3.8	49.8	72.72	58	157	136.8	201	13.6	335.5	101.269992
2476	15	2	1	2	.053	468.85	3.81	466.1	3.73	49.4	80.8	67.5	175	136.7	201.1	11.3	402.6	101.22
2477	15	2	1	2	.049	465.08	3.84	467.4	3.61	49	71.91	67.7	177	136.7	201.1	10.4	335.5	101.22
2478	15	2	1	3	.047	416.17	3.53	431.7	3.6	47.8	74.13	81.7	188	136.9	201.3	4.5	125	101.2
2479	15	2	1	3	.035	302.11	2.44	387.4	3.25	47.9	70.7	79	177	136.9	201.3	5	125	101.2
2480	15	2	2	3	.034	361.02	3	436.6	3.52	46.5	80.8	71.5	190	136.7	201.2	5.4	167.8	101.289996
2481	15	2	2	3	.044	472.58	3.89	474.8	3.83	49.8	80.8	87.2	205	136.8	201.4	25	125	101.2
2482	15	2	2	3	.042	478.85	3.92	469.8	3.89	48.9	80.8	87	193	136.9	201.4	25	125	101.2
2483	15	2	1	3	.036	483.87	3.86	446.5	3.8	49.1	77.36	87.5	195	136.9	201.4	25	125	101.2
2484	15	2	1	2	.016	383.58	2.94	423.1	3.56	44.4	40.4	77.5	196	136.7	201.2	5.9	134.2	101.24
2485	15	2	1	2	.031	388.6	3.1	463.7	3.48	47.5	64.23	74	187	136.7	201.2	8.6	167.8	101.249999
2486	15	2	1	2	.034	387.34	3.35	462.5	3.62	47.9	70.7	81.3	200	136.7	201.3	6.8	125	101.22
2487	15	2	1	3	.016	414.92	3.38	453.9	3.38	49.8	60.6	83	194	136.8	201.4	25	201.3	101.2
2488	15	2	1	3	.036	403.66	3.72	482.2	3.47	49.8	72.72	82	183	137	201.4	25	125	101.2
2489	15	2	2	3	.034	445	3.58	453.9	3.44	47.7	70.7	77	183	136.8	201.2	7.2	134.2	101.22
2490	15	2	2	3	.03	460.06	3.7	479.7	3.75	48.9	80.8	66.5	183	136.6	201.1	10.4	402.6	101.249999
2491	15	2	1	2	.019	339.72	2.88	369	3.07	49.8	80.8	70.7	180	136.7	201.1	11.8	134.2	101.24
2492	15	2	1	1	.005	476.34	4	492	4	49.8	85	90	210	136.7	201.4	25	125	101.2
2493	15	4	2	3	.037	406.17	3.47	409.6	3.47	46.4	66.05	74	178	136.7	201.1	14.9	67.1	101.2
2494	15	4	1	2	.035	322.15	2.54	451.4	3.31	48.7	77.77	84.7	196	136.8	201.4	25	125	101.22
2495	15	4	2	2	.026	352.24	2.96	452.6	3.43	49	77.16	82	188	136.9	201.4	2.3	125	101.2
2496	15	4	2	2	.023	338.47	2.91	402.2	3.39	44.3	65.25	85	204	136.7	201.4	3.2	125	101.2
2497	15	4	2	2	.025	298.34	2.58	403.4	3.29	36.8	54.54	84.2	188	136.9	201.4	1.4	125	101.2
2498	15	4	2	1	.027	310.89	2.59	398.5	3.08	46.2	70.7	87	204	136.8	201.4	25	125	101.2
2499	15	4	2	1	.026	310.89	2.56	388.7	3.5	48.2	73.32	86.2	202	136.8	201.4	1.4	125	101.2
2500	15	4	3	2	.025	460.06	3.92	460	3.04	43.6	69.28	93.8	229	136.5	201.4	25	125	101.2
2501	15	4	2	2	.028	487.64	4	483.4	3.64	48.3	76.15	93.5	236	136.5	201.4	25	125	101.2
2502	15	4	2	1	.028	130.35	1.46	246	2.79	42.8	53.93	90.7	225	136.6	201.5	25	125	101.2
2503	15	4	1	1	.024	120.34	1.5	190.6	2.37	44.8	67.26	91.2	222	136.6	201.4	25	125	101.2
2504	15	5	1	1	.039	466.34	3.72	419.4	3.87	49.3	74.13	89.5	225	136.6	201.5	25	125	101.2
2506	15	5	1	1	.006	438.76	3.67	451.4	3.6	43.6	60.6	85.2	200	136.8	201.5	25	125	101.2
2507	15	5	1	2	.033	438.76	3.38	385	3.59	47.3	74.74	90.7	205	136.8	201.4	25	125	101.2
2508	15	5	3	3	.006	480.11	3.67	492	3.83	49.8	80.8	88.7	213	136.7	201.5	25	125	101.2
2509	15	5	1	1	.015	467.59	3.8	447.7	3.62	49.8	77.97	82.5	169	137.1	201.4	25	125	101.2
2510	15	5	2	3	.013	414.92	3.23	451.4	3.75	49.8	67.26	88.7	196	136.9	201.4	25	125	101.2
2511	15	5	1	3	.019	309.64	2.32	414.5	2.72	42.8	62.41	87	200	136.8	201.5	25	125	101.2
2512	15	5	1	2	.021	447.51	3.43	404.6	2.43	43.2	65.65	89.7	221	136.6	201.4	25	125	101.2
2513	15	5	1	3	.012	366.04	2.67	389.9	3.2	42.8	65.65	85	175	137.1	201.5	25	125	101.2
2514	15	5	1	1	.011	445	3.45	447.7	3.73	43.6	77.36	94	250	136.3	201.5	25	125	101.2
2515	15	5	2	2	.036	403.66	3.42	471.1	3.52	49.3	75.75	95	238	136.5	201.4	25	125	101.2
2516	15	5	2	1	.013	423.7	3.23	458.8	3.69	48	80.8	93	229	136.5	201.4	25	125	101.2
2517	15	5	2	3	.017	345.96	2.71	419.4	3.94	47.3	80.8	93	217	136.7	201.4	25	125	101.2
2518	15	5	2	1	.008	455.04	3.63	477.2	3.88	46.7	72.72	99	250	136.3	201.5	25	125	101.2
2519	15	5	1	1	.025	250.72	2.64	393.6	3.5	48.2	73.32	86	194	136.9	201.4	1.8	125	101.2
2520	15	5	1	2	.004	376.08	2.75	461.3	3	49.8	80.8	90	210	136.7	201.4	25	125	101.2
2521	15	5	1	1	.058	458.81	3.74	478.5	3.72	49.1	79.18	86.7	201	136.8	201.4	25	125	101.2
2522	15	5	3	2	.04	441.24	3.75	426.8	3.67	49.8	80.8	87.7	214	136.7	201.4	25	125	101.24
2523	15	5	2	2	.042	361.02	3.07	389.9	3.32	46.9	69.08	82.5	181	137	201.4	25	125	101.2
2524	15	5	2	2	.035	283.28	2.2	312.4	3.15	47.3	60.6	84.2	190	136.9	201.4	2.7	125	101.2
2525	15	5	2	2	.044	384.83	3.25	391.1	3.17	49.4	78.98	85	200	136.8	201.4	1.8	125	101.2
2526	15	5	2	2	.053	383.58	3.25	418.2	3.46	49	77.36	85.2	197	136.8	201.4	2.7	125	101.2
2527	15	5	2	2	.044	350.98	2.77	408.3	3.37	49.3	73.73	84.2	199	136.7	201.3	4.5	125	101.2
2528	15	5	2	3	.043	438.76	3.64	428	3.6	48.5	75.95	75	159	137.1	201.3	5	125	101.2
2529	15	5	1	3	.044	462.57	3.88	421.9	3.71	49.3	78.58	79	167	137.1	201.4	2.7	125	101.2
2530	15	5	1	2	.039	411.15	3.64	387.4	3.74	49.8	76.76	71.7	166	137	201.2	9	67.1	101.2
2531	15	5	2	3	.048	362.28	3.26	434.2	3.65	46.7	74.33	82.2	197	136.7	201.3	6.3	67.1	101.2
2532	15	5	2	3	.053	371.06	3.29	425.6	3.53	49.1	75.55	82	188	136.9	201.4	3.2	125	101.2
2533	15	5	2	3	.033	319.64	2.85	398.5	3.3	45.3	74.13	77	176	137	201.4	25	125	101.22
2534	15	5	2	1	.039	452.53	3.66	469.8	3.44	48.9	78.37	85.7	203	136.7	201.3	5	125	101.2
2535	15	5	2	2	.039	330.94	2.92	403.4	3.3	48.8	75.95	70.2	161	137	201.2	9.5	134.2	101.2
2536	15	5	2	3	.036	468.85	3.83	437.9	3.97	49.8	78.78	73.5	160	137.2	201.4	25	125	101.2
2537	15	5	2	3	.03	442.49	3.7	414.5	3.93	48.2	73.32	75.7	156	137.3	201.4	25	125	101.2
2538	15	5	2	1	.031	412.41	3.39	452.6	3.37	45.7	74.33	83.5	182	137	201.4	25	125	101.2
2539	15	5	2	1	.038	418.68	3.39	464.9	3.68	48.4	76.35	86.2	194	136.9	201.4	25	125	101.2
2540	15	6	2	3	.044	335.96	2.61	282.9	3.12	45.8	68.27	81.7	198	136.7	201.3	5.4	67.1	101.2
2541	15	6	1	3	.036	214.36	1.91	274.3	2.97	45.4	69.49	78.2	175	136.9	201.3	6.3	125	101.22
2542	15	6	2	2	.038	408.64	3.39	429.3	3.59	48.2	73.73	66	165	136.8	201	18.1	67.1	101.2
2543	15	6	2	3	.044	356	3.02	317.3	3.35	48.9	70.3	74.5	190	136.6	201.1	13.6	134.2	101.2
2544	15	6	2	2	.037	433.74	3.44	447.7	3.72	49.8	74.94	62.5	167	136.7	201	13.1	503.3	101.2
2545	15	6	1	3	.048	258.22	2.17	227.5	2.43	42.7	55.15	81.7	201	136.7	201.3	5.4	134.2	101.2
2546	15	6	2	3	.043	320.9	2.58	334.6	3.58	47.9	68.68	69.5	156	137	201.2	8.1	134.2	101.22
2547	15	6	1	3	.03	300.85	2.47	377.6	3.67	45.8	70.7	76.7	165	137	201.3	6.8	125	101.2
2548	15	6	1	3	.029	214.36	1.61	281.6	3.63	48.3	63.43	72	166	137	201.3	5.4	201.3	101.2
2549	15	6	2	2	.046	362.28	3.11	444	3.65	47.4	72.31	81.3	186	136.9	201.4	1.8	125	101.2
2550	15	6	2	3	.031	388.6	3.23	420.7	3.64	49.3	71.71	82.2	182	137	201.4	25	125	101.2
2551	15	6	1	2	.041	382.32	3.02	316.1	3.39	41.2	70.3	73	180	136.7	201.1	13.6	125	101.22
2552	15	6	2	2	.041	347.22	2.54	281.6	3.03	41.9	64.23	64.2	161	136.8	201	17.6	125	101.22
2553	15	6	3	3	.033	334.7	2.64	323.5	2.88	43.2	67.26	67.7	171	136.7	201	19.9	100.7	101.2
2554	15	6	2	3	.038	428.72	3.61	423.1	3.78	49.8	79.59	70.5	177	136.7	201	17.2	67.1	101.2
2555	15	6	3	2	.033	342.23	2.97	464.9	3.65	49.8	73.12	85	198	136.8	201.4	3.6	125	101.2
2556	15	6	2	2	.037	280.81	2.32	307.5	2.29	44.8	68.27	69.2	150	137.1	201.2	7.7	67.1	101.22
2557	15	6	2	2	.03	259.47	1.97	322.2	2.64	49.8	77.97	78.5	177	137	201.3	5	125	101.2
2558	15	6	2	3	.022	427.47	3.64	402.2	3.73	49.8	80.8	76.5	158	137.2	201.4	3.6	125	101.2
2559	15	6	3	3	.01	426.21	3.5	430.5	3.8	49.8	80.8	78.5	193	136.8	201.4	25	234.8	101.2
2560	15	6	3	2	.028	349.73	2.93	364.1	3.2	49	71.91	70.2	150	137.2	201.3	7.7	125	101.2
2563	15	6	2	1	.003	417.43	3.33	492	4	49.8	80.8	100	250	136.3	201.5	25	125	101.2
2564	15	6	3	3	.115	418.68	3.36	445.2	3.14	48.4	76.76	85.7	200	136.8	201.4	1.8	33.6	101.2
2565	15	6	2	3	.045	371.06	3.09	402.2	3.55	48	77.16	81.3	192	136.8	201.3	5.4	125	101.2
2566	15	6	2	2	.036	429.98	3.51	460	3.68	49.8	80.8	78.7	175	137	201.3	5	125	101.2
2567	15	6	2	3	.015	325.92	3	426.8	3.27	45.2	80.8	76.5	198	136.6	201.2	9	268.4	101.2
2568	15	6	2	2	.02	338.47	3.05	418.2	3.2	45.3	66.45	75	200	136.6	201.2	9.5	125	101.24
2569	15	6	3	2	.009	403.66	3.67	492	3.63	49.8	80.8	71.2	190	136.5	201	18.1	125	101.2
2570	15	6	1	2	.044	378.56	3.57	393.6	3.67	48.8	72.92	75.5	174	136.9	201.3	6.3	67.1	101.2
2571	15	6	1	2	.018	215.62	2	325.9	3.11	45.3	72.11	76.5	178	136.9	201.3	7.7	125	101.2
2572	15	6	1	2	.014	367.3	3.07	386.2	3.79	49.8	80.8	69.2	171	136.8	201.1	16.3	125	101.2
2573	15	6	1	3	.018	362.28	3.28	419.4	3.89	46.7	77.97	78.2	190	136.7	201.2	6.8	167.8	101.2
2574	15	6	1	2	.017	376.08	3.18	253.4	3.47	48.4	80.8	56.3	150	136.8	200.9	21.7	335.5	101.2
2575	15	6	1	2	.015	426.21	3.47	377.6	3.57	48	70.7	62	165	136.8	201	11.3	167.8	101.299991
2576	15	6	2	2	.008	455.04	3.75	461.3	4	45.7	72.72	77.2	183	136.9	201.3	5	125	101.2
2577	15	6	1	2	.019	452.53	3.83	403.4	3.88	49.8	76.35	78.5	183	136.8	201.3	8.6	125	101.2
2578	15	6	2	3	.015	350.98	2.73	393.6	3.36	44.8	80.8	83.7	197	136.7	201.3	5.4	125	101.2
2579	15	6	1	3	.015	359.77	3.07	456.3	3.47	49.8	80.8	88.5	225	136.4	201.3	8.6	125	101.2
2580	15	6	1	2	.022	382.32	3.24	386.2	3.58	48.7	74.94	78.5	173	137.1	201.4	2.3	125	101.2
2581	15	6	2	3	.031	352.24	3.03	402.2	3.13	45.8	67.87	68.5	181	136.6	201.1	10.4	302	101.259999
2582	15	6	2	2	.02	269.51	2.4	387.4	3.45	44.8	67.26	71.2	178	136.7	201.1	15.4	100.7	101.2
2583	15	6	1	3	.012	448.77	3.83	436.6	4	49.8	80.8	81.5	212	136.5	201.2	6.8	268.4	101.2
2584	15	6	1	2	.02	369.81	3.25	479.7	3.9	49.8	80.8	79	182	136.9	201.3	5	125	101.2
2585	15	6	1	2	.022	438.76	3.5	397.3	3.68	48	72.72	77.2	175	137	201.3	5.9	125	101.2
2586	15	6	2	1	.004	407.42	3.75	492	4	49.8	80.8	100	250	136.3	201.5	25	125	101.2
2587	15	6	1	3	.037	403.66	3.35	405.9	3.5	48.9	70.7	77.2	176	136.9	201.3	7.2	125	101.2
2588	15	6	1	3	.041	338.47	2.67	375.1	3.33	44.3	66.05	75.2	169	136.9	201.2	9.9	125	101.2
2589	15	6	1	3	.046	313.4	2.3	389.9	2.82	43.6	59.18	84	193	136.8	201.4	3.2	125	101.2
2590	15	6	2	2	.045	446.26	3.82	426.8	3.79	49.8	78.37	79	184	136.9	201.3	5	125	101.2
